CASE_ID,PARTY_NUMBER,PARTY_TYPE,AT_FAULT,PARTY_SEX,PARTY_AGE,PARTY_SOBRIETY,PARTY_DRUG_PHYSICAL,DIR_OF_TRAVEL,PARTY_SAFETY_EQUIP_1,PARTY_SAFETY_EQUIP_2,FINAN_RESPONS,SP_INFO_1,SP_INFO_2,SP_INFO_3,OAF_VIOLATION_CODE,OAF_VIOL_CAT,OAF_VIOL_SECTION,OAF_VIOLATION_SUFFIX,OAF_1,OAF_2,PARTY_NUMBER_KILLED,PARTY_NUMBER_INJURED,MOVE_PRE_ACC,VEHICLE_YEAR,VEHICLE_MAKE,STWD_VEHICLE_TYPE,CHP_VEH_TYPE_TOWING,CHP_VEH_TYPE_TOWED,RACE,INATTENTION,SPECIAL_INFO_F,SPECIAL_INFO_G,ACCIDENT_YEAR
9554186,2,2,N,M,48,A,-,N,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,H,,-,-,2023
9554187,1,1,Y,-,998,G,G,S,M,B,,-,-,-,-,"- ",,,A,-,0,0,B,,AUDI,A,07,,,,-,-,2023
9554187,2,1,N,F,27,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2020,-,A,01,,H,,-,-,2023
9554188,1,1,Y,-,998,G,G,E,L,B,,-,3,-,-,"- ",,,N,-,0,0,B,2021,-,A,01,,,,-,-,2023
9554188,2,1,N,F,50,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2022,-,A,07,,,,-,-,2023
9554188,3,3,N,-,998,H,H,W,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2015,-,A,07,,,,-,-,2023
9554190,1,1,Y,M,40,A,-,N,L,G,Y,-,-,-,-,"- ",,,N,-,0,1,J,2012,-,A,01,,O,,-,-,2023
9554190,2,1,N,M,34,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,0,-,2008,-,A,01,,B,,-,-,2023
9554213,1,1,Y,F,17,-,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2015,-,A,01,,H,,-,-,2023
9554213,2,1,N,F,23,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,2,A,2019,FORD,A,08,,A,,-,-,2023
9554217,1,1,Y,F,19,A,-,W,M,G,,-,-,-,-,"- ",,,N,-,0,1,B,2011,-,A,01,,H,,-,-,2023
9554217,2,1,N,F,40,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2016,-,A,01,,H,,-,-,2023
94867033,1,1,Y,F,56,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,J,2016,NISS,A,01,,H,,-,-,2025
94867033,2,1,N,F,998,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2003,LEXS,A,01,,B,,-,-,2025
94873365,1,1,Y,M,78,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2024,JAGU,A,01,,O,,-,-,2025
94873365,2,1,N,M,32,A,-,W,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,"MOTO GUZZI",C,02,,A,,-,-,2025
9555022,1,1,Y,F,21,A,-,W,L,G,Y,-,3,-,-,"- ",,,-,-,0,1,E,2022,-,A,01,,O,,-,-,2023
9555022,2,1,N,M,22,A,-,E,L,G,,-,3,-,-,"- ",,,-,-,0,1,B,2019,-,A,01,,A,,-,-,2023
9555030,1,1,Y,M,35,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,E,2022,FORD,A,01,,O,,-,-,2023
9555030,2,1,N,M,20,A,-,W,L,G,,-,3,-,-,"- ",,,N,-,0,2,B,2005,-,A,01,,O,,-,-,2023
94837491,1,1,Y,-,998,G,G,W,B,B,N,-,4,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2025
94837491,2,1,N,M,51,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2019,CHEV,D,22,,H,,-,-,2025
94837772,1,1,Y,F,26,B,-,S,L,G,N,-,4,-,,31,22107,,A,-,0,1,R,2009,HOND,A,01,,B,,-,-,2025
94837805,1,1,Y,F,24,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2015,NISS,A,07,,H,,-,-,2025
94837805,2,1,N,M,66,A,-,E,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2012,TOYT,D,22,,A,,-,-,2025
94837805,3,1,N,M,56,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2015,SUBA,A,01,,B,,-,-,2025
94837805,4,1,N,-,998,G,G,E,B,B,Y,-,4,-,-,"- ",,,N,-,0,0,H,,-,-,99,,,,-,-,2025
94839721,1,1,Y,F,31,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,J,2015,TOYT,A,01,,W,,-,-,2025
94839721,2,1,N,M,37,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,TOYT,D,22,,H,,-,-,2025
94839721,3,1,N,F,46,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2020,HOND,A,07,,W,,-,-,2025
94839767,1,1,Y,M,65,A,-,W,L,H,Y,-,3,-,-,"- ",,,N,-,0,1,B,2014,FORD,A,01,,W,,-,-,2025
94839767,2,1,N,M,55,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,SCIO,A,01,,W,,-,-,2025
94841470,1,1,Y,F,27,B,-,W,L,G,N,-,3,-,,25,22350,,A,-,0,2,B,2001,TOYT,A,01,,O,,-,-,2025
94841470,2,1,N,M,52,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2006,FORD,D,22,,H,,-,-,2025
94877006,1,1,Y,F,44,A,-,W,L,G,Y,-,3,-,-,"- ",,,F,-,0,0,B,2025,MAZD,A,01,,B,K,-,-,2025
94877006,2,1,N,F,74,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2012,HOND,A,07,,B,,-,-,2025
94877006,3,1,N,M,48,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2013,AUDI,A,07,,B,,-,-,2025
9558936,1,1,N,M,35,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2015,-,A,01,,H,,-,-,2023
9558936,2,1,N,F,21,A,-,W,L,F,Y,-,-,-,-,"- ",,,N,-,0,1,B,2009,-,A,01,,H,,-,-,2023
9558947,1,1,Y,F,23,A,-,E,M,G,N,-,-,-,-,"- ",,,K,-,0,1,B,2004,-,A,01,,B,,-,-,2023
9558947,2,1,N,M,44,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,3,A,2015,-,A,07,,H,,-,-,2023
9558961,1,2,Y,F,55,A,-,-,-,-,O,-,-,-,-,"- ",,,-,-,0,1,-,,-,N,60,,B,,-,-,2023
9558961,2,1,N,F,40,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2018,-,A,07,,B,,-,-,2023
94841486,1,1,Y,M,45,A,-,W,L,G,N,-,3,-,-,"- ",,,N,-,0,1,R,2002,BMW,A,07,,B,,-,-,2025
9560896,1,4,Y,F,27,G,G,W,-,-,O,-,-,-,-,"- ",,,N,-,0,1,J,,-,L,04,,W,,-,-,2023
9560896,2,1,N,M,32,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2019,FORD,A,01,,B,,-,-,2023
9560899,1,1,Y,M,70,A,-,E,L,G,Y,-,-,-,-,"- ",,,A,N,0,1,E,2016,-,A,01,,B,,-,-,2023
9560899,2,1,N,M,37,A,-,N,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,1990,-,A,01,,H,,-,-,2023
9560920,1,1,Y,M,37,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,0,B,2001,-,A,01,,B,,-,-,2023
9560920,2,1,N,F,53,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2022,FORD,A,07,,W,,-,-,2023
9514453,1,4,Y,M,66,A,-,E,-,-,N,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2023
9514453,2,1,N,M,19,A,-,S,M,G,Y,-,-,-,-,"- ",,,-,-,0,0,B,2019,-,A,01,,H,,-,-,2023
9561676,1,1,Y,F,21,A,-,S,M,G,,-,3,-,-,"- ",,,N,-,0,0,E,2005,-,A,01,,O,,-,-,2023
9561676,2,1,N,M,66,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2022,-,A,01,,B,,-,-,2023
9561679,1,3,Y,-,998,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2021,-,A,08,,,,-,-,2023
9561679,2,4,N,F,61,A,-,S,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9561680,1,4,Y,M,54,A,-,N,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,B,,-,-,2023
9561680,2,1,N,M,69,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2010,-,A,01,,A,,-,-,2023
9561681,1,1,Y,M,74,A,-,N,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2020,-,A,01,,B,,-,-,2023
9561681,2,2,N,M,28,A,-,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,O,,-,-,2023
9561683,1,1,Y,-,998,G,G,W,-,-,N,-,3,-,,47,22517,,A,-,0,0,N,,-,A,01,,,,-,-,2023
9561683,2,4,N,F,42,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,A,,-,L,04,,A,,-,-,2023
9561684,1,1,Y,F,20,A,-,-,P,V,,-,3,-,-,"- ",,,N,-,0,1,B,,-,M,94,,O,,-,-,2023
9561685,1,1,Y,M,33,G,G,S,B,-,,-,3,-,-,"- ",,,-,-,0,0,E,2005,-,A,01,,W,,-,-,2023
9561685,2,1,N,F,30,G,G,N,B,C,Y,-,3,-,-,"- ",,,N,-,0,1,B,2019,-,A,01,,W,,-,-,2023
9561688,1,1,Y,M,25,A,-,N,M,B,,-,3,-,-,"- ",,,N,-,0,0,D,2008,FORD,A,08,,W,,-,-,2023
9561688,2,1,N,F,19,A,-,N,P,X,,-,3,-,-,"- ",,,-,-,0,1,B,,-,M,94,,B,,-,-,2023
9561715,1,1,Y,F,42,A,-,S,L,G,Y,-,3,-,-,"- ",,,-,-,0,1,B,2017,-,A,01,,A,,-,-,2023
9561715,2,1,N,F,55,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2010,-,A,01,,W,,-,-,2023
9562209,1,1,Y,F,19,A,-,E,L,H,Y,-,-,-,-,"- ",,,N,-,0,1,B,2022,-,A,01,,B,,-,-,2023
9562209,2,1,N,F,55,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2020,-,A,01,,B,,-,-,2023
9562209,3,1,N,M,24,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2020,JEEP,A,01,,B,,-,-,2023
9562212,1,1,Y,-,998,G,G,W,-,B,,-,3,-,-,"- ",,,N,-,0,0,D,,-,A,01,,,,-,-,2023
9562212,2,1,N,F,22,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2017,-,A,01,,H,,-,-,2023
9562322,1,1,Y,F,44,D,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2014,-,A,01,,A,,-,-,2023
9562322,2,1,N,M,27,D,-,W,L,G,,-,3,-,-,"- ",,,N,-,0,0,B,2006,-,A,01,,B,,-,-,2023
9562323,1,1,Y,F,50,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2013,-,A,01,,B,,-,-,2023
9562323,2,1,N,M,29,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2006,-,A,07,,,,-,-,2023
9562324,1,1,Y,M,50,A,-,N,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,E,2020,-,A,01,,B,,-,-,2023
9562324,2,2,N,M,60,A,-,S,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,B,,-,-,2023
9562325,1,1,Y,-,998,G,G,N,N,B,,-,-,-,-,"- ",,,N,-,0,0,D,,-,-,99,,,,-,-,2023
9562325,2,4,N,M,31,A,-,W,-,-,O,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2023
9562327,1,1,Y,F,998,G,G,S,L,B,N,-,-,-,-,"- ",,,A,-,0,0,B,2003,-,A,01,,W,,-,-,2023
9562327,2,1,N,M,53,A,-,E,L,G,,-,-,-,-,"- ",,,N,-,0,1,B,2016,-,A,01,,O,,-,-,2023
9562328,1,2,Y,M,40,G,G,E,-,-,O,-,-,-,-,"- ",,,F,-,0,1,R,,-,N,60,,B,K,-,-,2023
9562328,2,1,N,M,44,A,-,N,M,G,,-,3,-,-,"- ",,,N,-,0,0,B,2006,-,A,01,,B,,-,-,2023
94844395,1,1,Y,M,22,A,-,N,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2018,HOND,A,01,,H,,-,-,2025
94844395,2,1,N,M,43,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,VOLV,F,25,,O,,-,-,2025
94844781,1,1,Y,-,998,G,G,N,B,B,N,-,4,-,-,"- ",,,N,-,0,0,J,,-,-,99,,,,-,-,2025
94844781,2,1,N,F,50,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2014,FORD,A,01,,A,,-,-,2025
94848773,1,1,Y,M,54,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2016,HOND,A,01,,H,,-,-,2025
94848773,2,1,N,F,23,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2021,HYUN,A,07,,B,,-,-,2025
94848773,3,1,N,F,32,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2012,HOND,A,01,,A,,-,-,2025
9567937,1,1,Y,M,36,A,-,E,M,B,,-,3,-,-,"- ",,,N,-,0,0,L,2006,-,A,01,,H,,-,-,2023
9567937,2,1,N,M,44,A,-,E,M,G,,-,3,-,-,"- ",,,N,-,0,0,B,2018,JEEP,A,01,,B,,-,-,2023
9567937,3,3,N,-,998,A,-,E,-,-,O,-,3,-,-,"- ",,,N,-,0,1,O,2008,-,A,01,,,,-,-,2023
9567937,4,3,N,-,998,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,0,O,,-,A,01,,,,-,-,2023
9568088,1,1,Y,-,998,G,G,S,-,-,,-,3,-,-,"- ",,,N,-,0,0,E,,-,A,01,,,,-,-,2023
9568088,2,1,N,M,42,A,-,E,P,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2021,-,C,02,,B,,-,-,2023
9568139,1,1,Y,M,998,G,G,W,-,-,Y,-,3,-,-,"- ",,,N,-,0,0,E,2016,-,A,01,,H,,-,-,2023
9568139,2,1,N,F,26,A,-,W,B,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2018,JEEP,A,07,,H,,-,-,2023
94848866,1,1,Y,M,25,C,-,W,M,W,Y,-,3,-,-,"- ",,,N,-,0,1,B,2016,HD,C,02,,H,,-,-,2025
94848866,2,1,N,M,53,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2020,HOND,A,01,,B,,-,-,2025
9553837,1,1,Y,-,998,G,G,S,M,H,N,-,-,-,-,"- ",,,N,-,0,0,G,2019,FORD,A,01,,,,-,-,2023
9553837,2,1,N,M,54,A,-,N,M,G,Y,-,2,-,-,"- ",,,N,-,0,1,A,2016,-,D,22,,O,,-,-,2023
9568905,1,1,Y,F,998,G,G,E,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,2001,-,A,01,,B,,-,-,2023
9568905,2,1,N,F,36,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2013,-,A,01,,O,,-,-,2023
9568905,3,1,N,M,62,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,A,2014,-,A,01,,A,,-,-,2023
9568913,1,1,Y,F,35,A,-,W,M,E,Y,-,3,-,,31,22107,,A,-,0,1,J,2005,-,A,01,,W,,-,-,2023
9568913,2,1,N,M,25,A,-,W,M,E,Y,-,3,-,-,"- ",,,-,-,0,0,B,2014,-,A,01,,W,,-,-,2023
9568917,1,1,Y,M,998,G,G,W,-,-,N,-,3,-,,19,20002,A,A,-,0,0,B,2004,-,A,07,,B,,-,-,2023
9568917,2,1,N,M,55,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2022,-,A,01,,O,,-,-,2023
9569512,1,1,Y,M,82,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2022,-,D,22,,B,,-,-,2023
9569512,2,1,N,M,28,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2021,-,A,01,,B,,-,-,2023
9570969,1,1,Y,F,28,A,-,S,M,B,N,-,3,-,-,"- ",,,N,-,0,1,B,2000,-,A,01,,B,,-,-,2023
9570969,2,1,N,M,31,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2022,-,D,22,,H,,-,-,2023
9570985,1,1,Y,M,58,-,-,W,P,W,,-,-,-,-,"- ",,,O,-,0,1,B,2002,-,C,02,,O,,-,-,2023
9570985,2,1,N,M,40,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,A,2005,-,D,22,,H,,-,-,2023
9571331,1,1,Y,-,998,G,G,N,-,-,,-,-,-,-,"- ",,,N,-,0,0,B,2007,-,A,01,,,,-,-,2023
9571331,2,4,N,F,34,A,-,N,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2023
9571333,1,1,Y,M,21,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,D,2018,-,A,01,,B,,-,-,2023
9571333,2,2,N,F,28,A,-,-,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,H,,-,-,2023
9571334,1,1,Y,F,20,A,-,N,L,G,,-,-,-,-,"- ",,,N,-,0,1,B,2019,-,A,01,,B,,-,-,2023
9571334,2,1,N,M,32,A,-,E,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2019,-,A,01,,B,,-,-,2023
9571337,1,1,Y,M,20,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,2,M,2014,-,A,01,,H,,-,-,2023
9571338,1,1,N,F,51,A,-,S,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,E,2013,-,A,01,,B,,-,-,2023
9571338,2,1,N,M,17,A,-,N,L,E,Y,-,-,-,-,"- ",,,N,-,0,1,B,2022,JEEP,A,01,,H,,-,-,2023
9571339,1,1,Y,-,998,G,G,W,-,-,,-,-,-,-,"- ",,,A,N,0,0,E,,-,F,25,,,,-,-,2023
9571339,2,1,N,F,31,A,-,E,L,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2015,FORD,A,01,,B,,-,-,2023
9554236,1,1,Y,M,41,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2014,FORD,A,01,,O,,-,-,2023
9554236,2,1,N,M,41,A,-,N,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,1995,-,D,22,,H,,-,-,2023
9554236,3,3,N,-,998,H,H,-,-,-,O,-,3,-,-,"- ",,,N,-,0,0,O,2012,-,A,01,,,,-,-,2023
9554362,1,1,Y,M,998,-,-,W,-,B,,-,-,-,-,"- ",,,-,-,0,0,B,2008,FORD,A,01,,H,,-,-,2023
9554362,2,1,N,F,34,A,-,W,M,G,Y,-,-,-,-,"- ",,,N,-,0,2,B,2016,-,A,01,,B,,-,-,2023
9574180,1,2,Y,M,34,G,G,-,-,-,O,-,1,-,,35,21954,A,A,F,0,1,B,,-,N,60,,B,-,-,-,2023
9574180,2,1,N,M,47,A,-,S,P,G,Y,-,3,-,-,"- ",,,N,-,0,0,B,2013,FORD,D,22,,B,,-,-,2023
9574208,1,1,Y,M,22,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,D,2017,-,A,01,,A,,-,-,2023
9574208,2,2,N,F,18,A,-,-,-,-,O,-,3,-,-,"- ",,,-,-,0,1,B,,-,N,60,,A,,-,-,2023
9574239,1,4,Y,F,25,A,-,E,-,-,,-,3,-,-,"- ",,,-,-,0,1,B,,-,L,04,,H,,-,-,2023
9574239,2,1,N,M,38,A,-,S,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,B,2023,-,E,22,95,H,,-,-,2023
9574245,1,1,Y,M,20,A,-,S,L,B,,-,3,-,-,"- ",,,N,-,0,1,B,2006,-,A,01,,H,,-,-,2023
9574245,2,1,N,F,37,A,-,W,B,-,Y,-,3,-,-,"- ",,,N,-,0,0,B,2012,-,A,07,,W,,-,-,2023
9574247,1,1,Y,M,18,A,-,W,M,G,Y,-,3,-,,33,21802,A,A,-,0,1,B,2009,MINI,A,01,,B,,-,-,2023
9574247,2,1,N,F,29,A,-,S,M,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2013,-,A,01,,H,,-,-,2023
9574253,1,1,Y,M,23,A,-,E,M,G,Y,-,3,-,-,"- ",,,-,-,0,0,E,1999,-,A,01,,B,,-,-,2023
9574253,2,1,N,F,33,A,-,W,M,G,Y,-,3,-,-,"- ",,,-,-,0,1,B,2016,-,A,01,,H,,-,-,2023
9574254,1,1,Y,-,998,A,-,W,-,-,,-,3,-,-,"- ",,,N,-,0,0,B,2013,-,A,01,,,,-,-,2023
9574254,2,4,N,M,24,A,-,-,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9574257,1,1,Y,M,22,G,G,N,M,B,Y,-,3,-,-,"- ",,,N,-,0,0,D,2014,-,A,01,,H,,-,-,2023
9574257,2,2,N,M,23,G,G,-,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,A,,-,-,2023
9574259,1,5,Y,-,998,A,-,E,-,-,O,-,3,-,-,"- ",,,F,-,0,1,B,,-,C,03,,,-,-,-,2023
9576343,1,1,Y,F,25,A,-,E,M,G,Y,-,-,-,,33,21801,,A,M,0,1,E,2016,-,A,01,,B,,-,-,2023
9576343,2,1,N,F,31,A,-,W,M,G,,-,-,-,-,"- ",,,N,-,0,1,B,2017,-,A,01,,H,,-,-,2023
9576546,1,1,Y,F,28,A,-,E,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,F,2019,FORD,D,22,,B,,-,-,2023
9576546,2,1,N,M,21,A,-,E,M,G,N,-,3,-,-,"- ",,,N,-,0,1,B,2022,-,A,01,,B,,-,-,2023
9576550,1,1,Y,-,998,G,G,E,-,B,,-,-,-,-,"- ",,,N,-,0,0,A,,-,A,01,,,,-,-,2023
9576550,2,1,N,F,40,A,-,E,M,G,,-,-,-,-,"- ",,,N,-,0,2,B,2017,-,M,94,,B,,-,-,2023
9557909,1,1,Y,F,30,A,-,W,L,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2019,-,A,01,,H,,-,-,2023
9557909,2,1,N,M,50,A,-,S,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2005,FORD,D,22,,H,,-,-,2023
9558897,1,1,Y,M,29,A,-,E,L,G,Y,-,-,-,-,"- ",,,N,-,0,1,B,2019,JEEP,A,01,,B,,-,-,2023
9558897,2,1,N,F,43,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,1,E,2012,-,A,01,,H,,-,-,2023
9577356,1,1,Y,M,998,G,G,E,-,B,N,-,-,-,-,"- ",,,N,-,0,0,B,2008,-,C,06,,W,,-,-,2023
9577356,2,4,N,M,50,A,-,E,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,H,,-,-,2023
9577359,1,1,Y,M,32,A,-,W,M,G,Y,-,3,-,,33,21804,,A,-,0,1,L,2018,-,A,01,,H,,-,-,2023
9577359,2,1,N,F,36,A,-,W,M,-,Y,-,3,-,-,"- ",,,-,-,0,0,B,2015,-,A,01,,O,,-,-,2023
9558898,1,1,N,M,69,A,-,E,M,G,Y,-,-,-,-,"- ",,,N,-,0,0,H,2013,-,A,01,,B,,-,-,2023
9558898,2,2,N,M,40,A,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,-,,-,N,60,,W,,-,-,2023
94874750,1,1,Y,F,43,A,-,W,L,G,Y,-,3,-,-,"- ",,,N,-,0,1,H,2020,TOYT,A,07,,W,,-,-,2025
94874750,2,1,N,F,39,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,A,2022,KIA,A,07,,W,,-,-,2025
94874750,3,1,N,M,38,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,H,2016,VOLK,A,01,,A,,-,-,2025
9558899,1,1,Y,M,23,A,-,W,L,G,Y,-,-,-,-,"- ",,,N,-,0,0,B,2007,-,A,01,,B,,-,-,2023
9558899,2,1,N,F,32,A,-,N,L,G,,-,-,-,-,"- ",,,N,-,0,1,B,2012,-,A,01,,B,,-,-,2023
9558901,1,1,Y,M,998,G,G,E,-,B,,-,3,-,-,"- ",,,N,-,0,0,E,,-,-,,,B,,-,-,2023
9558901,2,2,N,M,34,A,-,S,-,-,O,-,3,-,-,"- ",,,N,-,0,1,R,,-,N,60,,W,,-,-,2023
9582016,1,1,Y,M,49,A,-,S,M,G,Y,-,3,-,-,"- ",,,N,-,0,0,D,2014,JEEP,A,07,,B,,-,-,2023
9582016,2,4,N,F,10,A,-,N,-,-,,-,3,-,-,"- ",,,N,-,0,1,B,,-,L,04,,W,,-,-,2023
9582017,1,1,Y,M,35,D,-,E,L,B,N,-,-,-,-,"- ",,,N,-,0,0,B,2011,-,A,08,,H,,-,-,2023
9582017,2,1,N,M,25,A,-,E,L,-,Y,-,-,-,-,"- ",,,N,-,0,1,A,2006,-,A,01,,H,,-,-,2023
9582017,3,1,N,M,28,A,-,E,M,G,N,-,-,-,-,"- ",,,N,-,0,0,A,2007,-,A,01,,O,,-,-,2023
9582314,1,1,Y,F,36,A,-,S,L,G,,-,-,-,-,"- ",,,N,-,0,1,E,2018,-,A,01,,B,,-,-,2023
9582314,2,1,N,F,34,A,-,N,M,G,,-,-,-,-,"- ",,,N,-,0,0,B,2007,-,A,01,,W,,-,-,2023
9582315,1,1,Y,M,998,G,G,S,L,B,,-,-,-,-,"- ",,,N,-,0,0,B,2011,-,A,01,,B,,-,-,2023
9582315,2,1,N,F,27,A,-,N,L,G,Y,-,-,-,-,"- ",,,N,-,0,2,E,2017,-,A,01,,B,,-,-,2023
9582319,1,1,Y,-,998,G,G,E,N,B,N,-,-,-,-,"- ",,,N,-,0,0,B,,-,-,99,,,,-,-,2023
9582319,2,2,N,M,71,C,-,E,-,-,O,-,-,-,-,"- ",,,N,-,0,1,B,,-,N,60,,W,,-,-,2023
9558902,1,1,Y,M,998,G,G,N,N,B,,-,3,-,-,"- ",,,N,-,0,0,B,1998,FORD,A,01,,B,,-,-,2023
9558902,2,1,N,M,23,A,-,W,M,G,Y,-,3,-,-,"- ",,,N,-,0,1,B,2002,-,A,01,,H,,-,-,2023
9582678,1,1,Y,M,28,A,-,E,M,G,Y,-,-,-,-,"- ",,,A,-,0,0,G,1994,-,A,01,,B,,-,-,2023
9582678,2,4,N,M,72,A,-,S,-,-,,-,-,-,-,"- ",,,N,-,0,1,B,,-,L,04,,O,,-,-,2023
9582680,1,1,Y,M,54,A,-,N,P,W,Y,-,-,-,-,"- ",,,N,-,0,1,B,2011,-,-,,,B,,-,-,2023
9582682,1,1,Y,M,67,A,-,S,N,W,Y,-,3,-,-,"- ",,,N,-,0,1,E,2020,-,C,02,,W,,-,-,2023
